timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
37732731,0.0124341,-0.0952048,-0.000405974,-0.998874,0.000382155,-0.00829699,-0.0467178,1.0,0.0,0.0,0.0,0
37836843,-0.0234035,-0.101433,-0.0317736,-0.998506,0.000296547,-0.00882807,-0.0539304,1.0,0.0,0.0,0.0,0
37933731,0.0350424,-0.0957459,-0.0831754,-0.998231,-0.000387204,-0.00878933,-0.0588065,1.0,0.0,0.0,0.0,0
38037771,0.0540555,-0.0922224,-0.0886564,-0.99807,-0.000110117,-0.00776346,-0.0616122,1.0,0.0,0.0,0.0,0
38137741,-0.00232951,-0.109708,-0.118832,-0.998035,-0.000238438,-0.00671903,-0.0622958,1.0,0.0,0.0,0.0,0
38242751,-0.0292122,-0.0934434,-0.140506,-0.998117,0.00028348,-0.00569022,-0.0610795,1.0,0.0,0.0,0.0,0
38341760,-0.0207742,-0.0908655,-0.149474,-0.998216,-1.34504e-05,-0.00507833,-0.0594909,1.0,0.0,0.0,0.0,0
38445747,-0.00596312,-0.0714048,-0.155271,-0.998351,7.83418e-05,-0.00446919,-0.0572325,1.0,0.0,0.0,0.0,0
38545808,0.0177304,-0.124151,-0.161188,-0.998494,0.000112637,-0.00380839,-0.0547366,1.0,0.0,0.0,0.0,0
38645784,0.0250713,-0.102118,-0.128571,-0.99864,0.000331155,-0.00326784,-0.0520275,1.0,0.0,0.0,0.0,0
38745742,0.00482533,-0.0513638,-0.130651,-0.998785,0.000285776,-0.0028086,-0.0492103,1.0,0.0,0.0,0.0,0
38850746,-0.0275032,-0.0727016,-0.115855,-0.99892,0.000567824,-0.00225899,-0.0464139,1.0,0.0,0.0,0.0,0
38949745,-0.00595486,-0.0504561,-0.0936878,-0.999019,0.000389363,-0.00227398,-0.0442204,1.0,0.0,0.0,0.0,0
39054738,-0.00880977,-0.0167531,-0.0616121,-0.999102,0.00042029,-0.0018951,-0.0423376,1.0,0.0,0.0,0.0,0
39154786,-0.00489281,-0.0269702,-0.0581267,-0.99915,0.00048619,-0.00175066,-0.0411733,1.0,0.0,0.0,0.0,0
39257948,-0.0108198,-0.0336316,-0.0675737,-0.999178,0.000181596,-0.00156792,-0.0405162,1.0,0.0,0.0,0.0,0
39357722,0.0194564,-0.00314527,-0.0524486,-0.999192,9.44485e-05,-0.00130719,-0.0401734,1.0,0.0,0.0,0.0,0
39457773,0.0111622,-0.0210908,-0.0288293,-0.999212,0.000280398,-0.0010102,-0.0396911,1.0,0.0,0.0,0.0,0
39561733,-0.00181852,-0.0121244,-0.0479036,-0.999236,0.000174382,-0.000973307,-0.0390674,1.0,0.0,0.0,0.0,0
39661869,-0.0270552,-0.036447,-0.0308448,-0.999247,0.00039912,-0.000908061,-0.0387953,1.0,0.0,0.0,0.0,0
39761743,-0.00119473,-0.0241841,-0.0325631,-0.999256,0.000176422,-0.000997349,-0.0385568,1.0,0.0,0.0,0.0,0
39866757,-0.0032979,-0.0157438,-0.00829545,-0.999274,0.000105506,-0.000864564,-0.0381012,1.0,0.0,0.0,0.0,0
39965008,0.0515606,-0.0224654,-0.0193461,-0.999285,-0.000125943,-0.000698999,-0.0378002,1.0,0.0,0.0,0.0,0
40069592,0.0354292,0.00402467,-0.0141443,-0.999298,0.000582959,-0.000521606,-0.0374649,1.0,0.0,0.0,0.0,0
40170777,0.01486,-0.00276858,-0.0234663,-0.999301,0.000687199,-0.000267952,-0.0373707,1.0,0.0,0.0,0.0,0
40270725,0.0116073,-0.00640173,0.00927204,-0.999274,0.000303651,-0.000157442,-0.0380945,1.0,0.0,0.0,0.0,0
40370756,0.00513944,-0.0250693,0.0401201,-0.999186,-0.000161402,-0.000148004,-0.0403475,1.0,0.0,0.0,0.0,0
40473974,0.0232571,0.0145536,0.0822307,-0.99899,-5.09531e-05,-0.000145528,-0.0449249,1.0,0.0,0.0,0.0,0
40573734,0.0195409,-0.00673637,0.135794,-0.998678,-7.88821e-05,-0.000163166,-0.0514048,1.0,0.0,0.0,0.0,0
40677738,-0.0314105,-0.0161301,0.165061,-0.998186,0.000248635,5.91121e-05,-0.0602027,1.0,0.0,0.0,0.0,0
40777833,-0.0873079,-0.0449133,0.167979,-0.997526,0.000731747,0.000328441,-0.0702924,1.0,0.0,0.0,0.0,0
40877761,-0.0121327,-0.0117368,0.173931,-0.996726,0.000267104,-5.15563e-05,-0.0808524,1.0,0.0,0.0,0.0,0
40982777,-0.0292879,-0.0144962,0.137977,-0.995862,-0.000126431,-0.000154969,-0.0908767,1.0,0.0,0.0,0.0,0
41082851,-0.0283741,0.00332707,0.104046,-0.995092,0.000384959,-9.34954e-05,-0.0989583,1.0,0.0,0.0,0.0,0
41182734,-0.0236261,0.0202629,0.059099,-0.994477,0.000523067,-3.88887e-05,-0.104952,1.0,0.0,0.0,0.0,0
41285739,0.0161513,0.0126509,0.0303146,-0.994039,0.000602168,-0.0005235,-0.109024,1.0,0.0,0.0,0.0,0
41385721,0.0590528,-0.00525168,0.0188629,-0.99379,2.52447e-05,-0.000328841,-0.111273,1.0,0.0,0.0,0.0,0
41490733,-0.000217988,-0.00447862,-0.00937968,-0.993694,-0.000210579,-0.000263377,-0.112124,1.0,0.0,0.0,0.0,0
41589723,-0.00136607,-0.0163783,-0.0362489,-0.993719,-0.000144239,-0.000215775,-0.1119,1.0,0.0,0.0,0.0,0
41693858,0.0110693,-0.030161,-0.0277545,-0.993821,-7.24804e-05,-0.000182249,-0.110992,1.0,0.0,0.0,0.0,0
41793787,0.00381196,-0.0286932,-0.0436205,-0.99397,3.76409e-05,-0.000347757,-0.109651,1.0,0.0,0.0,0.0,0
41893782,0.00795461,0.0157581,-0.0394425,-0.994127,0.000220596,-0.0004622,-0.108217,1.0,0.0,0.0,0.0,0
41992744,-0.00619751,0.0265952,-0.0293764,-0.994295,0.000114856,-0.0003986,-0.106664,1.0,0.0,0.0,0.0,0
42096983,0.00399168,-0.00639629,-0.0122681,-0.994415,-0.000228321,-0.000531328,-0.105538,1.0,0.0,0.0,0.0,0
42200738,-0.00466196,0.0216073,-0.0200059,-0.994521,-0.000154997,-0.000278709,-0.104536,1.0,0.0,0.0,0.0,0
42302771,-0.00249174,-0.000716548,-0.0321328,-0.994611,-3.49295e-05,0.000202117,-0.103676,1.0,0.0,0.0,0.0,0
42403723,-0.0103509,0.0192274,-0.0157597,-0.994658,5.52909e-05,0.000469766,-0.103224,1.0,0.0,0.0,0.0,0
42501780,-0.00773471,-0.0112384,-0.0101666,-0.994705,0.000217851,0.000644611,-0.102766,1.0,0.0,0.0,0.0,0
42606737,-0.0204761,-0.0102244,-0.0122691,-0.994734,0.000266093,0.000648033,-0.102489,1.0,0.0,0.0,0.0,0
42705785,-0.00583273,-0.0211621,-0.0157984,-0.994756,0.000600872,0.000914131,-0.102274,1.0,0.0,0.0,0.0,0
42809721,-0.00605503,-0.0306174,0.0149736,-0.994763,0.000443036,0.000804033,-0.102207,1.0,0.0,0.0,0.0,0
42909865,-0.0417463,-0.0553573,-0.00218196,-0.994778,0.000278497,0.00055197,-0.102061,1.0,0.0,0.0,0.0,0
